Filename:C:\Users\KircherEngineerH\Desktop\ol2.zdl
Date Exported:12/30/2018 10:49:18 AM

"Time","Zt-2 AFR","Zt-2 RPM","Zt-2 Boost","Zt-2 EGT","Zt-2 TPS","Zt-2 User1"
05:15:36.926,14.7,2440.9,-11.499,392,27,3.02
05:15:36.942,14.7,2440.9,-11.299,392,27,3.02
05:15:36.962,14.7,2441.6,-11.299,392,27,3.02
05:15:36.999,14.7,2441.6,-11.499,392,27,3.02
05:15:37.015,14.7,2442.3,-11.499,392,27,3.02
05:15:37.031,14.7,2442.3,-11.299,392,27,3.02
05:15:37.047,14.7,2442.3,-11.299,392,27,3.02
05:15:37.063,14.7,2443,-11.199,392,27,3.02
05:15:37.083,14.7,2443,-11.199,392,27,3.02
05:15:37.118,14.7,2443.7,-11.099,392,27,3.02
05:15:37.134,14.7,2443.7,-10.799,392,27,3.02
05:15:37.150,14.7,2443,-10.799,392,27,3.02
05:15:37.166,14.7,2443,-10.799,392,27,3.02
05:15:37.183,14.675,2443,-10.799,392,27,3.02
05:15:37.203,14.65,2444.5,-10.999,392,27,3.02
05:15:37.238,14.6,2444.5,-10.799,392,27,3.02
05:15:37.254,14.55,2445.2,-10.699,392,27,3.02
05:15:37.270,14.525,2446.6,-10.699,392,27,3.02
05:15:37.286,14.5,2446.6,-10.799,392,27,3.02
05:15:37.302,14.525,2445.9,-10.799,392,27,3.02
05:15:37.318,14.525,2445.9,-10.799,392,27,3.02
05:15:37.338,14.525,2445.9,-10.699,392,27,3.02
05:15:37.375,14.575,2445.9,-10.799,392,27,3.02
05:15:37.391,14.6,2445.9,-10.799,392,27,3.02
05:15:37.407,14.65,2445.9,-10.799,392,27,3.02
05:15:37.423,14.7,2445.2,-10.799,392,27,3.02
05:15:37.439,14.7,2445.2,-10.799,392,27,3.02
05:15:37.461,14.7,2445.2,-10.799,392,27,3.02
05:15:37.510,14.7,2445.2,-10.699,392,27,3.02
05:15:37.527,14.7,2445.2,-10.699,392,27,3.02
05:15:37.543,14.675,2445.9,-10.699,392,27,3.02
05:15:37.559,14.675,2446.6,-10.699,392,27,3.02
05:15:37.575,14.65,2446.6,-10.699,392,27,3.02
05:15:37.591,14.625,2448,-10.699,392,27,3.02
05:15:37.611,14.6,2448.7,-10.599,392,27,3.02
05:15:37.646,14.55,2449.4,-10.599,392,27,3.02
05:15:37.662,14.525,2449.4,-10.599,392,27,3.02
05:15:37.678,14.5,2450.1,-10.599,392,27,3.02
05:15:37.694,14.475,2450.1,-10.599,392,27,3.02
05:15:37.710,14.45,2449.4,-10.599,392,27,3.02
05:15:37.733,14.425,2449.4,-10.599,392,27,3.02
05:15:37.783,14.45,2449.4,-10.699,392,27,3.02
05:15:37.799,14.475,2449.4,-10.599,392,27,3.02
05:15:37.815,14.5,2450.1,-10.599,392,27,3.02
05:15:37.831,14.55,2449.4,-10.599,392,27,3.02
05:15:37.847,14.55,2448.7,-10.599,392,27,3.02
05:15:37.867,14.575,2448,-10.499,392,27,3.02
05:15:37.903,14.6,2448.7,-10.599,392,27,3.02
05:15:37.919,14.6,2448.7,-10.499,392,27,3.02
05:15:37.935,14.625,2449.4,-10.599,392,27,3.02
05:15:37.951,14.65,2450.8,-10.599,392,27,3.02
05:15:37.967,14.675,2451.6,-10.599,392,27,3.02
05:15:37.983,14.7,2451.6,-10.599,392,27,3.02
05:15:38.003,14.7,2450.8,-10.599,392,27,3.02
05:15:38.038,14.7,2451.6,-10.499,392,27,3.02
05:15:38.054,14.7,2451.6,-10.499,392,27,3.02
05:15:38.070,14.7,2451.6,-10.499,392,27,3.02
05:15:38.086,14.7,2452.3,-10.499,392,27,3.02
05:15:38.102,14.7,2453,-10.499,392,27,3.02
05:15:38.122,14.7,2452.3,-10.199,392,27,3.02
05:15:38.159,14.7,2452.3,-10.399,392,27,3.02
05:15:38.175,14.7,2451.6,-10.499,392,27,3.02
05:15:38.191,14.7,2451.6,-10.399,392,27,3.02
05:15:38.207,14.7,2453,-10.399,392,27,3.02
05:15:38.222,14.7,2453.7,-10.399,392,27,3.02
05:15:38.242,14.7,2453,-10.199,392,27,3.02
05:15:38.279,14.7,2453.7,-10.399,392,27,3.02
05:15:38.295,14.7,2454.4,-10.399,392,27,3.02
05:15:38.311,14.7,2454.4,-10.399,392,27,3.02
05:15:38.327,14.7,2453.7,-10.399,392,27,3.02
05:15:38.343,14.7,2453.7,-10.399,392,27,3.02
05:15:38.358,14.7,2454.4,-10.399,392,27,3.02
05:15:38.378,14.7,2454.4,-10.399,392,27,3.02
05:15:38.413,14.7,2453.7,-10.399,392,27,3.02
05:15:38.429,14.7,2453,-10.399,392,28,3.02
05:15:38.445,14.7,2453.7,-10.399,392,28,3.02
05:15:38.461,14.7,2454.4,-10.399,392,28,3.02
05:15:38.477,14.7,2455.1,-10.399,392,28,3.02
05:15:38.497,14.7,2455.1,-10.399,392,27,3.02
05:15:38.534,14.725,2455.1,-10.399,392,27,3.02
05:15:38.550,14.725,2455.1,-10.399,392,27,3.02
05:15:38.565,14.725,2455.8,-10.499,392,27,3.02
05:15:38.581,14.725,2455.1,-10.399,392,27,3.02
05:15:38.597,14.725,2454.4,-10.399,392,27,3.02
05:15:38.617,14.725,2455.1,-10.399,392,27,3.02
05:15:38.654,14.725,2455.8,-10.199,392,27,3.02
05:15:38.670,14.725,2455.1,-10.399,392,27,3.02
05:15:38.686,14.7,2454.4,-10.399,392,28,3.02
05:15:38.702,14.7,2454.4,-10.399,392,27,3.02
05:15:38.718,14.7,2455.1,-10.399,392,27,3.02
05:15:38.734,14.7,2455.1,-10.399,392,28,3.02
05:15:38.754,14.7,2455.1,-10.399,392,27,3.02
05:15:38.789,14.7,2455.8,-10.399,392,28,3.02
05:15:38.805,14.675,2456.5,-10.399,392,28,3.02
05:15:38.821,14.65,2457.3,-10.199,392,28,3.02
05:15:38.837,14.625,2457.3,-10.399,392,28,3.02
05:15:38.853,14.575,2457.3,-10.199,392,27,3.02
05:15:38.873,14.55,2458,-10.399,392,27,3.02
05:15:38.909,14.525,2458,-10.199,392,27,3.02
05:15:38.925,14.5,2457.3,-10.399,392,28,3.02
05:15:38.941,14.5,2457.3,-10.399,392,28,3.02
05:15:38.957,14.5,2458,-10.499,392,28,3.02
05:15:38.973,14.5,2458.7,-10.399,392,28,3.02
05:15:38.989,14.5,2458.7,-10.399,392,28,3.02
05:15:39.012,14.5,2458.7,-10.399,392,28,3.02
05:15:39.062,14.55,2459.4,-10.399,392,28,3.02
05:15:39.078,14.6,2459.4,-10.399,392,28,3.02
05:15:39.094,14.65,2458.7,-10.199,392,28,3.02
05:15:39.110,14.7,2458,-10.399,392,27,3.02
05:15:39.126,14.7,2458,-10.399,392,27,3.02
05:15:39.142,14.7,2458.7,-10.399,392,27,3.02
05:15:39.162,14.7,2457.3,-10.399,392,27,3.02
05:15:39.197,14.7,2456.5,-10.399,392,28,3.02
05:15:39.213,14.7,2455.8,-10.199,392,28,3.02
05:15:39.230,14.7,2455.8,-10.199,392,27,3.02
05:15:39.246,14.7,2455.8,-10.199,392,28,3.02
05:15:39.262,14.7,2455.8,-10.399,392,28,3.02
05:15:39.282,14.7,2456.5,-10.399,392,28,3.02
05:15:39.317,14.7,2458,-10.199,392,28,3.02
05:15:39.333,14.7,2459.4,-10.199,392,28,3.02
05:15:39.349,14.7,2459.4,-10.399,392,28,3.02
05:15:39.365,14.7,2458.7,-10.399,392,28,3.02
05:15:39.381,14.675,2459.4,-10.399,392,28,3.02
05:15:39.397,14.675,2460.1,-10.399,392,28,3.02
05:15:39.420,14.65,2460.8,-10.399,392,28,3.02
05:15:39.470,14.625,2460.8,-10.099,392,27,3.02
05:15:39.486,14.65,2460.8,-10.099,392,27,3.02
05:15:39.502,14.65,2460.8,-10.099,392,27,3.02
05:15:39.518,14.675,2460.8,-9.999,392,27,3.02
05:15:39.534,14.7,2460.1,-9.999,392,27,3.02
05:15:39.556,14.7,2459.4,-9.999,392,27,3.02
05:15:39.606,14.7,2460.1,-9.999,392,27,3.02
05:15:39.622,14.7,2460.8,-9.999,392,27,3.02
05:15:39.638,14.7,2460.8,-9.999,392,27,3.02
05:15:39.654,14.7,2460.8,-9.999,392,27,3.02
05:15:39.670,14.7,2460.8,-9.999,392,27,3.02
05:15:39.690,14.7,2460.8,-9.899,392,27,3.02
05:15:39.725,14.7,2460.8,-9.899,392,27,3.02
05:15:39.741,14.7,2460.1,-9.999,392,27,3.02
05:15:39.757,14.7,2460.1,-9.999,392,27,3.02
05:15:39.773,14.7,2459.4,-10.099,392,27,3.02
05:15:39.789,14.7,2459.4,-10.199,392,27,3.02
05:15:39.809,14.7,2460.1,-10.199,392,27,3.02
05:15:39.846,14.7,2460.1,-10.199,392,26,3.02
05:15:39.862,14.7,2460.8,-10.199,392,26,3.02
05:15:39.878,14.7,2460.8,-10.399,392,26,3.02
05:15:39.893,14.675,2460.8,-10.399,392,26,3.02
05:15:39.909,14.65,2460.8,-10.499,392,26,3.02
05:15:39.925,14.625,2461.6,-10.499,392,26,3.02
05:15:39.944,14.625,2461.6,-10.599,392,26,3.02
05:15:39.981,14.65,2461.6,-10.999,392,26,3.02
05:15:39.997,14.675,2461.6,-10.999,392,26,3.02
05:15:40.013,14.675,2462.3,-11.099,392,26,3.02
05:15:40.029,14.675,2461.6,-11.099,392,25,3.02
05:15:40.051,14.65,2461.6,-11.199,392,25,3.02
05:15:40.100,14.65,2461.6,-11.299,392,25,3.02
05:15:40.116,14.675,2461.6,-11.199,392,25,3.02
05:15:40.132,14.675,2461.6,-11.299,392,25,3.02
05:15:40.148,14.7,2462.3,-11.299,392,25,3.02
05:15:40.168,14.7,2461.6,-11.499,392,25,3.02
05:15:40.205,14.7,2463,-11.599,392,25,3.02
05:15:40.221,14.7,2463.7,-11.599,392,25,3.02
05:15:40.237,14.7,2464.4,-11.599,392,25,3.02
05:15:40.253,14.7,2463.7,-11.699,392,25,3.02
05:15:40.269,14.7,2463.7,-11.599,392,25,3.02
05:15:40.288,14.7,2463.7,-11.699,392,25,3.02
05:15:40.325,14.7,2463.7,-11.699,392,25,3.02
05:15:40.341,14.7,2463.7,-11.699,392,25,3.02
05:15:40.357,14.7,2463,-11.799,392,25,3.02
05:15:40.373,14.7,2462.3,-11.999,392,24,3.02
05:15:40.393,14.7,2462.3,-11.999,392,24,3.02
05:15:40.428,14.675,2461.5,-11.999,392,24,3.02
05:15:40.444,14.65,2460.8,-12.099,392,25,3.02
05:15:40.460,14.6,2460.8,-12.099,392,25,3.02
05:15:40.476,14.575,2461.5,-12.099,392,25,3.02
05:15:40.492,14.6,2462.3,-12.199,392,25,3.02
05:15:40.512,14.625,2462.3,-12.299,392,25,3.02
05:15:40.549,14.675,2461.6,-12.499,392,25,3.02
05:15:40.565,14.7,2461.6,-12.599,392,25,3.02
05:15:40.581,14.7,2462.3,-12.499,392,25,3.02
05:15:40.597,14.7,2462.3,-12.499,392,25,3.02
05:15:40.617,14.7,2461.6,-12.499,392,25,3.02
05:15:40.653,14.7,2461.6,-12.499,392,25,3.02
05:15:40.669,14.7,2461.6,-12.499,392,25,3.02
05:15:40.685,14.7,2461.6,-12.499,392,25,3.02
05:15:40.701,14.7,2460.8,-12.499,392,25,3.02
05:15:40.717,14.7,2460.1,-12.499,392,25,3.02
05:15:40.737,14.7,2460.1,-12.599,392,25,3.02
05:15:40.772,14.7,2460.1,-12.499,392,25,3.02
05:15:40.788,14.7,2459.4,-12.499,392,25,3.02
05:15:40.804,14.7,2458.7,-12.499,392,25,3.02
05:15:40.820,14.7,2458.7,-12.499,392,25,3.02
05:15:40.836,14.7,2459.4,-12.499,392,25,3.02
05:15:40.856,14.7,2459.4,-12.499,392,25,3.02
05:15:40.893,14.7,2459.4,-12.599,392,25,3.02
05:15:40.909,14.7,2459.4,-12.599,392,25,3.02
05:15:40.925,14.7,2459.4,-12.599,392,25,3.02
05:15:40.941,14.675,2459.4,-12.599,392,25,3.02
05:15:40.957,14.65,2459.4,-12.599,392,25,3.02
05:15:40.976,14.625,2460.1,-12.499,392,25,3.02
05:15:41.013,14.6,2461.5,-12.599,392,25,3.02
05:15:41.029,14.6,2463,-12.599,392,25,3.02
05:15:41.045,14.6,2463,-12.499,392,25,3.02
05:15:41.061,14.625,2463,-12.599,392,25,3.02
05:15:41.077,14.625,2463,-12.599,392,25,3.02
05:15:41.093,14.625,2463,-12.599,392,25,3.02
05:15:41.112,14.65,2463.7,-12.599,392,25,3.02
05:15:41.147,14.625,2463.7,-12.699,392,25,3.02
05:15:41.163,14.65,2463.7,-12.599,392,25,3.02
05:15:41.179,14.65,2463.7,-12.599,392,25,3.02
05:15:41.195,14.65,2463,-12.599,392,25,3.02
05:15:41.215,14.675,2462.3,-12.599,392,25,3.02
05:15:41.252,14.675,2461.5,-12.599,392,25,3.02
05:15:41.268,14.7,2461.5,-12.599,392,25,3.02
05:15:41.284,14.7,2461.5,-12.599,392,25,3.02
05:15:41.300,14.7,2461.5,-12.599,392,25,3.02
05:15:41.315,14.7,2461.5,-12.599,392,25,3.02
05:15:41.335,14.725,2460.8,-12.599,392,25,3.02
05:15:41.372,14.75,2460.8,-12.599,392,25,3.02
05:15:41.388,14.775,2460.8,-12.499,392,25,3.02
05:15:41.404,14.8,2460.8,-12.599,392,25,3.02
05:15:41.420,14.8,2460.8,-12.599,392,25,3.02
05:15:41.436,14.8,2460.1,-12.499,392,25,3.02
05:15:41.456,14.8,2460.1,-12.599,392,25,3.02
05:15:41.491,14.775,2460.1,-12.599,392,25,3.02
05:15:41.507,14.75,2459.4,-12.599,392,25,3.02
05:15:41.523,14.725,2459.4,-12.599,392,25,3.02
05:15:41.539,14.7,2458.7,-12.599,392,25,3.02
05:15:41.555,14.7,2458.7,-12.599,392,25,3.02
05:15:41.575,14.7,2458.7,-12.599,392,25,3.02
05:15:41.612,14.7,2458.7,-12.599,392,24,3.02
05:15:41.628,14.7,2458.7,-12.499,392,24,3.02
05:15:41.643,14.7,2459.4,-12.499,392,24,3.02
05:15:41.659,14.7,2459.4,-12.599,392,24,3.02
05:15:41.679,14.7,2459.4,-12.599,392,24,3.02
05:15:41.716,14.675,2459.4,-12.599,392,24,3.02
05:15:41.732,14.65,2460.1,-12.599,392,24,3.02
05:15:41.748,14.65,2459.4,-12.599,392,24,3.02
05:15:41.764,14.65,2460.1,-12.699,392,24,3.02
05:15:41.786,14.675,2459.4,-12.699,392,24,3.02
05:15:41.835,14.7,2459.4,-12.799,392,24,3.02
05:15:41.851,14.7,2458.7,-12.999,392,24,3.02
05:15:41.867,14.7,2458.7,-12.999,392,24,3.02
05:15:41.883,14.7,2458,-12.999,392,24,3.02
05:15:41.899,14.7,2458,-12.799,392,24,3.02
05:15:41.919,14.7,2458,-12.799,392,24,3.02
05:15:41.956,14.7,2457.3,-12.999,392,24,3.02
05:15:41.972,14.7,2456.5,-12.999,392,23,3.02
05:15:41.987,14.7,2456.5,-12.999,392,22,3.02
05:15:42.003,14.7,2455.8,-12.799,392,22,3.02
05:15:42.023,14.7,2455.8,-12.999,392,21,3.02
05:15:42.060,14.7,2454.4,-13.699,392,21,3.02
05:15:42.076,14.7,2454.4,-13.999,392,21,3.02
05:15:42.092,14.7,2453.7,-14.199,392,21,3.02
05:15:42.108,14.7,2453.7,-14.599,392,21,3.02
05:15:42.124,14.725,2454.4,-14.799,392,21,3.02
05:15:42.140,14.725,2454.4,-15.099,392,21,3.02
05:15:42.160,14.725,2454.4,-15.299,392,21,3.02
05:15:42.195,14.725,2455.1,-15.599,392,22,3.02
05:15:42.211,14.7,2455.1,-15.599,392,22,3.02
05:15:42.227,14.7,2455.8,-15.599,392,22,3.02
05:15:42.243,14.7,2455.8,-15.599,392,22,3.02
05:15:42.263,14.675,2457.3,-15.599,392,22,3.02
05:15:42.300,14.625,2457.3,-15.399,392,22,3.02
05:15:42.316,14.575,2457.3,-15.399,392,22,3.02
05:15:42.331,14.525,2457.3,-15.399,392,22,3.02
05:15:42.347,14.475,2456.5,-15.299,392,22,3.02
05:15:42.363,14.425,2455.8,-15.299,392,22,3.02
05:15:42.380,14.375,2455.8,-15.299,392,22,3.02
05:15:42.404,14.3,2455.1,-15.299,392,22,3.02
05:15:42.420,14.25,2454.4,-15.299,392,22,3.02
05:15:42.436,14.225,2453.7,-15.199,392,22,3.02
05:15:42.452,14.2,2453,-15.199,392,22,3.02
05:15:42.468,14.2,2452.3,-15.199,392,22,3.02
05:15:42.488,14.2,2451.5,-15.199,392,22,3.02
05:15:42.523,14.225,2451.5,-15.099,392,22,3.02
05:15:42.539,14.25,2450.8,-15.099,392,22,3.02
05:15:42.555,14.275,2450.8,-15.199,392,22,3.02
05:15:42.571,14.325,2450.1,-15.199,392,22,3.02
05:15:42.587,14.35,2449.4,-15.099,392,22,3.02
05:15:42.607,14.375,2448.7,-15.099,392,22,3.02
05:15:42.644,14.425,2448.7,-15.199,392,22,3.02
05:15:42.660,14.45,2448,-15.099,392,22,3.02
05:15:42.675,14.475,2448,-15.099,392,22,3.02
05:15:42.691,14.5,2448,-15.099,392,22,3.02
05:15:42.707,14.5,2448.7,-15.099,392,22,3.02
05:15:42.727,14.5,2448,-15.099,392,22,3.02
05:15:42.763,14.525,2448,-15.199,392,22,3.02
05:15:42.779,14.575,2447.3,-15.099,392,22,3.02
05:15:42.795,14.6,2447.3,-14.999,392,22,3.02
05:15:42.811,14.625,2447.3,-15.099,392,22,3.02
05:15:42.831,14.625,2447.3,-15.099,392,22,3.02
05:15:42.866,14.625,2446.6,-15.099,392,22,3.02
05:15:42.882,14.65,2446.6,-15.099,392,22,3.02
05:15:42.898,14.675,2446.6,-14.999,392,22,3.02
05:15:42.914,14.7,2445.9,-15.099,392,22,3.02
05:15:42.930,14.7,2445.2,-15.099,392,22,3.02
05:15:42.950,14.7,2444.5,-15.099,392,22,3.02
05:15:42.987,14.7,2444.5,-15.099,392,22,3.02
05:15:43.003,14.7,2444.5,-15.099,392,22,3.02
05:15:43.018,14.7,2443.7,-15.099,392,22,3.02
05:15:43.034,14.7,2443,-15.099,392,22,3.02
05:15:43.050,14.7,2442.3,-15.099,392,22,3.02
05:15:43.066,14.7,2442.3,-15.099,392,22,3.02
05:15:43.086,14.7,2442.3,-14.999,392,22,3.02
05:15:43.123,14.7,2442.3,-14.999,392,22,3.02
05:15:43.139,14.7,2441.6,-14.999,392,22,3.02
05:15:43.155,14.7,2440.9,-14.999,392,22,3.02
05:15:43.171,14.7,2440.9,-14.999,392,22,3.02
05:15:43.187,14.7,2440.9,-14.999,392,22,3.02
05:15:43.207,14.725,2440.9,-14.999,392,22,3.02
05:15:43.242,14.725,2440.9,-14.999,392,22,3.02
05:15:43.258,14.7,2440.9,-14.799,392,22,3.02
05:15:43.274,14.675,2440.9,-14.999,392,22,3.02
05:15:43.290,14.625,2440.9,-14.999,392,22,3.02
05:15:43.310,14.6,2440.2,-14.999,392,22,3.02
05:15:43.347,14.55,2439.5,-14.799,392,22,3.02
05:15:43.362,14.5,2439.5,-14.799,392,22,3.02
05:15:43.378,14.45,2439.5,-14.799,392,22,3.02
05:15:43.394,14.4,2439.5,-14.799,392,22,3.02
05:15:43.414,14.4,2438.1,-14.799,392,22,3.02
05:15:43.451,14.4,2437.4,-14.999,392,22,3.02
05:15:43.467,14.4,2437.4,-14.799,392,22,3.02
05:15:43.483,14.4,2436.7,-14.799,392,22,3.02
05:15:43.499,14.4,2436.7,-14.799,392,22,3.02
05:15:43.515,14.4,2436.7,-14.799,392,22,3.02
05:15:43.535,14.4,2436,-14.999,392,22,3.02
05:15:43.570,14.425,2436,-14.799,392,22,3.02
05:15:43.586,14.425,2435.3,-14.999,392,22,3.02
05:15:43.602,14.45,2434.6,-14.999,392,22,3.02
05:15:43.618,14.475,2434.6,-14.999,392,22,3.02
05:15:43.634,14.475,2435.3,-14.799,392,22,3.02
05:15:43.650,14.5,2435.3,-14.999,392,22,3.02
05:15:43.670,14.5,2435.3,-14.799,392,22,3.02
05:15:43.706,14.55,2435.3,-14.999,392,22,3.02
05:15:43.722,14.6,2435.3,-14.799,392,22,3.02
05:15:43.738,14.65,2435.3,-14.799,392,22,3.02
05:15:43.754,14.7,2436,-14.799,392,22,3.02
05:15:43.770,14.7,2436,-14.799,392,22,3.02
05:15:43.787,14.7,2436,-14.999,392,22,3.02
05:15:43.811,14.7,2436,-14.999,392,22,3.02
05:15:43.827,14.7,2435.3,-14.799,392,22,3.02
05:15:43.843,14.7,2434.6,-14.999,392,22,3.02
05:15:43.859,14.7,2433.9,-14.799,392,22,3.02
05:15:43.875,14.7,2433.9,-14.999,392,22,3.02
05:15:43.891,14.7,2433.9,-14.999,392,22,3.02
05:15:43.911,14.7,2433.2,-14.799,392,22,3.02
05:15:43.946,14.7,2432.5,-14.999,392,22,3.02
05:15:43.962,14.7,2431.8,-14.999,392,22,3.02
05:15:43.978,14.7,2431.1,-14.999,392,22,3.02
05:15:43.994,14.7,2431.1,-14.999,392,22,3.02
05:15:44.010,14.7,2431.1,-14.799,392,22,3.02
05:15:44.030,14.7,2431.1,-14.799,392,22,3.02
05:15:44.066,14.7,2431.8,-14.999,392,22,3.02
05:15:44.082,14.7,2431.8,-14.799,392,22,3.02
05:15:44.098,14.7,2431.1,-14.799,392,23,3.02
05:15:44.114,14.7,2431.1,-14.999,392,23,3.02
05:15:44.137,14.7,2431.1,-14.999,392,23,3.02
05:15:44.187,14.675,2431.1,-14.699,392,24,3.02
05:15:44.203,14.625,2431.1,-14.699,392,24,3.02
05:15:44.219,14.6,2431.8,-14.599,392,24,3.02
05:15:44.235,14.55,2431.8,-14.499,392,24,3.02
05:15:44.257,14.55,2431.1,-14.199,392,24,3.02
05:15:44.306,14.6,2431.1,-13.599,392,24,3.02
05:15:44.322,14.625,2429.7,-13.499,392,24,3.02
05:15:44.338,14.675,2429.7,-13.499,392,24,3.02
05:15:44.353,14.7,2429.7,-13.299,392,24,3.02
05:15:44.373,14.7,2429,-13.299,392,24,3.02
05:15:44.409,14.7,2429.7,-13.299,392,24,3.02
05:15:44.425,14.7,2430.4,-13.299,392,24,3.02
05:15:44.441,14.725,2430.4,-13.299,392,24,3.02
05:15:44.457,14.725,2429.7,-13.299,392,24,3.02
05:15:44.477,14.725,2429.7,-13.299,392,24,3.02
05:15:44.514,14.75,2429,-13.199,392,24,3.02
05:15:44.530,14.775,2429,-13.199,392,24,3.02
05:15:44.546,14.825,2429,-13.199,392,24,3.02
05:15:44.562,14.875,2429,-13.199,392,24,3.02
05:15:44.578,14.9,2429,-13.199,392,24,3.02
05:15:44.598,14.9,2429,-13.199,392,24,3.02
05:15:44.633,14.9,2428.3,-13.299,392,24,3.02
05:15:44.649,14.9,2427.6,-13.199,392,24,3.02
05:15:44.665,14.9,2426.9,-13.199,392,24,3.02
05:15:44.681,14.875,2426.9,-13.199,392,24,3.02
05:15:44.701,14.875,2426.9,-13.199,392,24,3.02
05:15:44.737,14.85,2428.3,-13.299,392,24,3.02
05:15:44.753,14.8,2428.3,-13.299,392,24,3.02
05:15:44.769,14.8,2429,-13.299,392,24,3.02
05:15:44.785,14.75,2429,-13.299,392,24,3.02
05:15:44.805,14.725,2428.3,-13.199,392,24,3.02
05:15:44.842,14.725,2429,-13.299,392,24,3.02
05:15:44.858,14.7,2429,-13.299,392,24,3.02
05:15:44.874,14.7,2428.3,-13.299,392,24,3.02
05:15:44.890,14.7,2428.3,-13.299,392,24,3.02
05:15:44.906,14.7,2428.3,-13.299,392,24,3.02
05:15:44.922,14.7,2428.3,-13.299,392,24,3.02
05:15:44.942,14.7,2427.6,-13.499,392,24,3.02
05:15:44.977,14.7,2426.9,-13.299,392,24,3.02
05:15:44.993,14.7,2426.2,-13.299,392,24,3.02
05:15:45.009,14.7,2426.2,-13.299,392,24,3.02
05:15:45.025,14.7,2426.2,-13.299,392,24,3.02
05:15:45.041,14.7,2426.2,-13.299,392,24,3.02
05:15:45.058,14.7,2426.2,-13.299,392,24,3.02
05:15:45.078,14.675,2426.9,-13.299,392,24,3.02
05:15:45.113,14.65,2426.2,-13.299,392,25,3.02
05:15:45.129,14.65,2425.5,-13.199,392,24,3.02
05:15:45.145,14.625,2424.1,-13.099,392,24,3.02
05:15:45.161,14.625,2424.1,-12.999,392,24,3.02
05:15:45.181,14.625,2424.1,-12.999,392,25,3.02
05:15:45.218,14.6,2424.1,-12.699,392,25,3.02
05:15:45.234,14.6,2423.4,-12.699,392,24,3.02
05:15:45.250,14.6,2423.4,-12.799,392,24,3.02
05:15:45.266,14.625,2422.7,-12.799,392,24,3.02
05:15:45.282,14.65,2422,-12.799,392,24,3.02
05:15:45.302,14.675,2421.3,-12.699,392,24,3.02
05:15:45.337,14.7,2422,-12.699,392,25,3.02
05:15:45.353,14.7,2422,-12.799,392,25,3.02
05:15:45.369,14.7,2422.7,-12.699,392,24,3.02
05:15:45.385,14.7,2423.4,-12.799,392,24,3.02
05:15:45.402,14.7,2423.4,-12.699,392,24,3.02
05:15:45.422,14.7,2423.4,-12.799,392,25,3.02
05:15:45.457,14.7,2423.4,-12.699,392,25,3.02
05:15:45.473,14.725,2423.4,-12.699,392,24,3.02
05:15:45.489,14.75,2423.4,-12.699,392,24,3.02
05:15:45.505,14.75,2423.4,-12.699,392,24,3.02
05:15:45.525,14.75,2423.4,-12.699,392,24,3.02
05:15:45.562,14.725,2422.7,-12.699,392,24,3.02
05:15:45.578,14.7,2422.7,-12.699,392,24,3.02
05:15:45.594,14.7,2422,-12.599,392,24,3.02
05:15:45.610,14.7,2421.3,-12.499,392,24,3.02
05:15:45.626,14.7,2420.6,-12.599,392,24,3.02
05:15:45.643,14.7,2420.6,-12.599,392,24,3.02
05:15:45.665,14.7,2420.6,-12.499,392,24,3.02
05:15:45.681,14.7,2421.3,-12.599,392,24,3.02
05:15:45.697,14.7,2421.3,-12.599,392,25,3.02
05:15:45.713,14.7,2420.6,-12.599,392,24,3.02
05:15:45.729,14.7,2420.6,-12.599,392,24,3.02
05:15:45.746,14.675,2422,-12.599,392,24,3.02
05:15:45.766,14.65,2422,-12.599,392,25,3.02
05:15:45.801,14.6,2422.7,-12.599,392,24,3.02
05:15:45.817,14.575,2422.7,-12.499,392,25,3.02
05:15:45.833,14.55,2423.4,-12.599,392,25,3.02
05:15:45.849,14.525,2423.4,-12.499,392,25,3.02
05:15:45.869,14.525,2422.7,-12.599,392,24,3.02
05:15:45.906,14.5,2421.3,-12.599,392,25,3.02
05:15:45.922,14.5,2421.3,-12.599,392,25,3.02
05:15:45.938,14.5,2421.3,-12.599,392,25,3.02
05:15:45.954,14.5,2421.3,-12.599,392,25,3.02
05:15:45.969,14.525,2419.9,-12.599,392,25,3.02
05:15:45.989,14.525,2419.3,-12.599,392,24,3.02
05:15:46.024,14.55,2419.3,-12.599,392,25,3.02
05:15:46.040,14.575,2418.6,-12.599,392,25,3.02
05:15:46.056,14.575,2417.9,-12.699,392,25,3.02
05:15:46.072,14.6,2417.2,-12.699,392,25,3.02
05:15:46.089,14.625,2417.9,-12.599,392,25,3.02
05:15:46.109,14.625,2418.6,-12.699,392,24,3.02
05:15:46.144,14.65,2418.6,-12.699,392,25,3.02
05:15:46.160,14.675,2419.3,-12.599,392,25,3.02
05:15:46.176,14.675,2419.3,-12.699,392,25,3.02
05:15:46.192,14.7,2419.3,-12.699,392,25,3.02
05:15:46.208,14.7,2419.9,-12.699,392,25,3.02
05:15:46.228,14.7,2419.3,-12.799,392,25,3.02
05:15:46.265,14.7,2419.9,-12.599,392,25,3.02
05:15:46.281,14.7,2420.6,-12.699,392,25,3.02
05:15:46.297,14.7,2421.3,-12.699,392,25,3.02
05:15:46.313,14.7,2421.3,-12.599,392,25,3.02
05:15:46.333,14.7,2420.6,-12.599,392,25,3.02
